date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:54	81210/81210	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2012%20Mar%202021%2014:01:27%20GMT	http://afia-competitions.fr/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.1.4	/home/kodizh/mennadou/httrack/afia-competitions/web/images/frontend.minaeb9.js	(from http://afia-competitions.fr/)
22:26:54	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from http://afia-competitions.fr/)
22:26:54	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	/home/kodizh/mennadou/httrack/afia-competitions/web/images/default.css	(from https://gmpg.org/xfn/11)
22:26:55	4170/4170	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Oct%202021%2020:26:55%20GMT	https://gmpg.org/xfn/.	/home/kodizh/mennadou/httrack/afia-competitions/web/html/.html	(from https://gmpg.org/xfn/11)
22:26:56	16269/16269	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Oct%202021%2020:26:56%20GMT	https://gmpg.org/xfn/intro	/home/kodizh/mennadou/httrack/afia-competitions/web/html/intro.html	(from https://gmpg.org/xfn/11)
22:26:57	7342/7342	---M-Z	200	added ('OK')	text/html	date:Fri,%2029%20Oct%202021%2020:26:57%20GMT	https://gmpg.org/xfn/faq	/home/kodizh/mennadou/httrack/afia-competitions/web/html/faq.html	(from https://gmpg.org/xfn/11)
22:26:58	1859/1859	---M-Z	200	added ('OK')	text/plain	date:Wed,%2013%20Oct%202021%2023:00:00%20GMT	http://www.google.com/robots.txt		(from http://afia-competitions.fr/)
22:26:59	5482/5482	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:30:00%20GMT	http://www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/googlelogo_white_background_color_272x92dp.png	(from http://www.google.com/)
22:27:00	24/24	---MC-	200	added ('OK')	text/plain	date:Fri,%2029%20Oct%202021%2020:27:00%20GMT	http://s.w.org/robots.txt		(from http://afia-competitions.fr/)
22:27:02	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2029%20Oct%202021%2020:27:01%20GMT	https://fonts.googleapis.com/robots.txt		(from http://afia-competitions.fr/)
22:27:02	1003/1003	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Mar%202021%2005:22:25%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-556.css?ver=1615612944	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-556f572.css	(from http://afia-competitions.fr/2020-introduction/)
22:27:04	7167/7167	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:03%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/556	/home/kodizh/mennadou/httrack/afia-competitions/web/images/556.json	(from http://afia-competitions.fr/2020-introduction/)
22:27:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:04%20GMT	http://afia-competitions.fr/?p=556	/home/kodizh/mennadou/httrack/afia-competitions/web/html/indexa215.html	(from http://afia-competitions.fr/2020-introduction/)
22:27:05	2376/2376	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:04%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2F2020-introduction%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed4516.json	(from http://afia-competitions.fr/2020-introduction/)
22:27:05	2471/2471	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:05%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2F2020-introduction%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embedd6cd	(from http://afia-competitions.fr/2020-introduction/)
22:27:06	75/75	---M-Z	200	added ('OK')	text/css	date:Sun,%2014%20Mar%202021%2003:12:12%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-560.css?ver=1615691532	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-560a2bf.css	(from http://afia-competitions.fr/2020-informations-pratiques/)
22:27:08	3827/3827	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:07%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/560	/home/kodizh/mennadou/httrack/afia-competitions/web/images/560.json	(from http://afia-competitions.fr/2020-informations-pratiques/)
22:27:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:08%20GMT	http://afia-competitions.fr/?p=560	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index46ad.html	(from http://afia-competitions.fr/2020-informations-pratiques/)
22:27:08	2411/2411	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:08%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2F2020-informations-pratiques%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed72b3.json	(from http://afia-competitions.fr/2020-informations-pratiques/)
22:27:09	2506/2506	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:09%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2F2020-informations-pratiques%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed345c	(from http://afia-competitions.fr/2020-informations-pratiques/)
22:27:10	1458/1458	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:10%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/17	/home/kodizh/mennadou/httrack/afia-competitions/web/images/17.json	(from http://afia-competitions.fr/editions-precedentes/)
22:27:11	2390/2390	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:11%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Feditions-precedentes%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed39cb.json	(from http://afia-competitions.fr/editions-precedentes/)
22:27:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:12%20GMT	http://afia-competitions.fr/?p=17	/home/kodizh/mennadou/httrack/afia-competitions/web/html/indexd8eb.html	(from http://afia-competitions.fr/editions-precedentes/)
22:27:12	2482/2482	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:12%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Feditions-precedentes%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed99ad	(from http://afia-competitions.fr/editions-precedentes/)
22:27:13	3614/3614	---M-Z	200	added ('OK')	text/css	date:Fri,%2012%20Mar%202021%2018:56:20%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-6.css?ver=1615575380	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-6d5c5.css	(from http://afia-competitions.fr/drivetogaether/)
22:27:15	8073/8073	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:14%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/6	/home/kodizh/mennadou/httrack/afia-competitions/web/images/6.json	(from http://afia-competitions.fr/drivetogaether/)
22:27:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:15%20GMT	http://afia-competitions.fr/?p=6	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index42dc.html	(from http://afia-competitions.fr/drivetogaether/)
22:27:15	2327/2327	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:15%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embedc7ca.json	(from http://afia-competitions.fr/drivetogaether/)
22:27:16	2419/2419	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:16%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed97f5	(from http://afia-competitions.fr/drivetogaether/)
22:27:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:17%20GMT	http://afia-competitions.fr/2019-regles	/home/kodizh/mennadou/httrack/afia-competitions/web/images/2019-regles.52.delayed	(from http://afia-competitions.fr/drivetogaether/)
22:27:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:18%20GMT	http://afia-competitions.fr/2019-inscription	/home/kodizh/mennadou/httrack/afia-competitions/web/images/2019-inscription.53.delayed	(from http://afia-competitions.fr/drivetogaether/)
22:27:21	11077/11077	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:19%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/28	/home/kodizh/mennadou/httrack/afia-competitions/web/images/28.json	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:20%20GMT	http://afia-competitions.fr/?p=28	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index3c55.html	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:21	2374/2374	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:20%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-regles%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed62b3.json	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:22	30212/30212	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2020:27:19%20GMT	http://afia-competitions.fr/2019-resultats/	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index-25.html	(from http://afia-competitions.fr/drivetogaether/)
22:27:22	2467/2467	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:21%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-regles%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed62d2	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:22%20GMT	http://afia-competitions.fr/drivetogaether/2019-reglement	/home/kodizh/mennadou/httrack/afia-competitions/web/images/2019-reglement.57.delayed	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:23	0/-1	---M--	301	error ('')			http://afia-competitions.fr/drivetogaether/2019-reglement	/home/kodizh/mennadou/httrack/afia-competitions/web/images/2019-reglement.58.delayed	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:31	28885/28885	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jan%202018%2014:59:55%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/afia.jpg	/home/kodizh/mennadou/httrack/afia-competitions/web/images/afia.jpg	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:32	616/616	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20Mar%202021%2001:00:17%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-317.css?ver=1615770017	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-3179b33.css	(from http://afia-competitions.fr/drivetogaether/2019-reglement/)
22:27:36	31985/31985	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2021:43:59%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/cerv-300x192.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/cerv-300x192.png	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:36	3904/3904	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:32%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/317	/home/kodizh/mennadou/httrack/afia-competitions/web/images/317.json	(from http://afia-competitions.fr/drivetogaether/2019-reglement/)
22:27:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:36%20GMT	http://afia-competitions.fr/?p=317	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index4ef8.html	(from http://afia-competitions.fr/drivetogaether/2019-reglement/)
22:27:39	68186/68186	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2021:43:59%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/cerv.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/cerv.png	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:39	2393/2393	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:36%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-reglement%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed631f.json	(from http://afia-competitions.fr/drivetogaether/2019-reglement/)
22:27:39	2486/2486	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:37%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-reglement%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed3ddd	(from http://afia-competitions.fr/drivetogaether/2019-reglement/)
22:27:41	135877/135877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2009:10:10%20GMT	http://afia-competitions.fr/wp-content/uploads/2019/05/20190517_155942-1024x768.jpg	/home/kodizh/mennadou/httrack/afia-competitions/web/images/20190517_155942-1024x768.jpg	(from http://afia-competitions.fr/drivetogaether/2019-regles/)
22:27:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:41%20GMT	http://afia-competitions.fr/?p=97	/home/kodizh/mennadou/httrack/afia-competitions/web/html/indexb190.html	(from http://afia-competitions.fr/drivetogaether/2019-inscription/)
22:27:43	2381/2381	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:41%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-inscription%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed5c31.json	(from http://afia-competitions.fr/drivetogaether/2019-inscription/)
22:27:43	6832/6832	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:40%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/97	/home/kodizh/mennadou/httrack/afia-competitions/web/images/97.json	(from http://afia-competitions.fr/drivetogaether/2019-inscription/)
22:27:47	2474/2474	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:43%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-inscription%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed1a56	(from http://afia-competitions.fr/drivetogaether/2019-inscription/)
22:27:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:27:47%20GMT	http://afia-competitions.fr/?p=35	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index5c90.html	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:27:49	11825/11825	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:45%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/35	/home/kodizh/mennadou/httrack/afia-competitions/web/images/35.json	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:27:51	2401/2401	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:47%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2018-aide-pseudocode%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed906a.json	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:27:51	2494/2494	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:27:49%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2018-aide-pseudocode%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed8fdc	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:27:54	12102/12102	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2013:47:23%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/thumbs/robot-1-nkpt16m1spkoqmfm2qv4zkrujdzx5p82xa36jbcc8w.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/robot-1-nkpt16m1spkoqmfm2qv4zkrujdzx5p82xa36jbcc8w.png	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:27:57	9674/9674	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202018%2021:52:04%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/thumbs/robot-voit-droite-1-nkpt4hzjwo43p3m7pogra8ndzbnjb9dzpoxuhgfcao.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/robot-voit-droite-1-nkpt4hzjwo43p3m7pogra8ndzbnjb9dzpoxuhgfcao.png	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:27:59	8680/8680	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2013:47:28%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/thumbs/robot-croisement-1-nkpt6oxzur46scfiwmlf3oq3voud9u3g0jqmsp69s0.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/robot-croisement-1-nkpt6oxzur46scfiwmlf3oq3voud9u3g0jqmsp69s0.png	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:28:05	9468/9468	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:27:59%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/64	/home/kodizh/mennadou/httrack/afia-competitions/web/images/64.json	(from http://afia-competitions.fr/drivetogaether/2019-f-a-q/)
22:28:05	2354/2354	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:28:01%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-f-a-q%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed727a.json	(from http://afia-competitions.fr/drivetogaether/2019-f-a-q/)
22:28:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:28:05%20GMT	http://afia-competitions.fr/?p=64	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index8cd4.html	(from http://afia-competitions.fr/drivetogaether/2019-f-a-q/)
22:28:08	1325/1325	---M-Z	200	added ('OK')	text/css	date:Sun,%2014%20Mar%202021%2001:20:55%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-31.css?ver=1615684855	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-31c6f3.css	(from http://afia-competitions.fr/drivetogaether/2019-info-pratique/)
22:28:08	2447/2447	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:28:05%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-f-a-q%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embedac84	(from http://afia-competitions.fr/drivetogaether/2019-f-a-q/)
22:28:11	72598/72598	---M--	200	added ('OK')	application/pdf	date:Sun,%2021%20Jan%202018%2021:46:23%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/pseudocode-1.pdf	/home/kodizh/mennadou/httrack/afia-competitions/web/images/pseudocode-1.pdf	(from http://afia-competitions.fr/drivetogaether/2018-aide-pseudocode/)
22:28:11	2397/2397	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:28:09%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-info-pratique%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embedb728.json	(from http://afia-competitions.fr/drivetogaether/2019-info-pratique/)
22:28:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:28:12%20GMT	http://afia-competitions.fr/?p=31	/home/kodizh/mennadou/httrack/afia-competitions/web/html/indexc7e3.html	(from http://afia-competitions.fr/drivetogaether/2019-info-pratique/)
22:28:13	7573/7573	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:28:08%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/31	/home/kodizh/mennadou/httrack/afia-competitions/web/images/31.json	(from http://afia-competitions.fr/drivetogaether/2019-info-pratique/)
22:28:13	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:28:11%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fdrivetogaether%2F2019-info-pratique%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed4a9b	(from http://afia-competitions.fr/drivetogaether/2019-info-pratique/)
22:28:15	3143/3143	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Apr%202019%2014:56:18%20GMT	http://afia-competitions.fr/wp-content/uploads/2019/04/dollars.jpg	/home/kodizh/mennadou/httrack/afia-competitions/web/images/dollars.jpg	(from http://afia-competitions.fr/drivetogaether/2019-info-pratique/)
22:28:17	3351/3351	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Mar%202021%2009:14:56%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-8.css?ver=1615626896	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-85be2.css	(from http://afia-competitions.fr/botcontest/)
22:28:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:28:19%20GMT	http://afia-competitions.fr/?p=8	/home/kodizh/mennadou/httrack/afia-competitions/web/html/index2df4.html	(from http://afia-competitions.fr/botcontest/)
22:28:23	2295/2295	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:28:19%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fbotcontest%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed5639.json	(from http://afia-competitions.fr/botcontest/)
22:28:23	2387/2387	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:28:21%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fbotcontest%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embed6fd4	(from http://afia-competitions.fr/botcontest/)
22:28:29	21807/21807	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2021:33:23%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/Botcontest2017-long-768x45.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/botcontest2017-long-768x45.png	(from http://afia-competitions.fr/botcontest/)
22:28:29	18201/18201	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:28:17%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/8	/home/kodizh/mennadou/httrack/afia-competitions/web/images/8.json	(from http://afia-competitions.fr/botcontest/)
22:28:35	23000/23000	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2021:43:34%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/LabSTICC.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/labsticc.png	(from http://afia-competitions.fr/botcontest/)
22:28:59	170270/170270	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202018%2021:42:17%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/logo-AFIA.png	/home/kodizh/mennadou/httrack/afia-competitions/web/images/logo-afia.png	(from http://afia-competitions.fr/botcontest/)
22:29:03	3850/3850	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:28:59%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/123	/home/kodizh/mennadou/httrack/afia-competitions/web/images/123.json	(from http://afia-competitions.fr/botcontest/2017-f-a-q/)
22:29:05	141056/141056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jan%202018%2021:39:22%20GMT	http://afia-competitions.fr/wp-content/uploads/2018/01/Flyer-722x1024.jpg	/home/kodizh/mennadou/httrack/afia-competitions/web/images/flyer-722x1024.jpg	(from http://afia-competitions.fr/botcontest/)
22:29:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Oct%202021%2020:29:05%20GMT	http://afia-competitions.fr/?p=123	/home/kodizh/mennadou/httrack/afia-competitions/web/html/indexb8c4.html	(from http://afia-competitions.fr/botcontest/2017-f-a-q/)
22:29:07	2346/2346	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:29:03%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fbotcontest%2F2017-f-a-q%2F	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embeddb22.json	(from http://afia-competitions.fr/botcontest/2017-f-a-q/)
22:29:11	110/110	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Mar%202021%2001:00:26%20GMT	http://afia-competitions.fr/wp-content/uploads/elementor/css/post-126.css?ver=1615597225	/home/kodizh/mennadou/httrack/afia-competitions/web/images/post-1264c6b.css	(from http://afia-competitions.fr/botcontest/2017-resultats/)
22:29:11	2439/2439	---MCZ	200	added ('OK')	text/xml	date:Fri,%2029%20Oct%202021%2020:29:07%20GMT	http://afia-competitions.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fafia-competitions.fr%2Fbotcontest%2F2017-f-a-q%2F&format=xml	/home/kodizh/mennadou/httrack/afia-competitions/web/images/embedd33b	(from http://afia-competitions.fr/botcontest/2017-f-a-q/)
22:29:15	6625/6625	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20Oct%202021%2020:29:11%20GMT	http://afia-competitions.fr/wp-json/wp/v2/pages/126	/home/kodizh/mennadou/httrack/afia-competitions/web/images/126.json	(from http://afia-competitions.fr/botcontest/2017-resultats/)
